-,H,harung,kokborok,,,harung,,ha-ru0ng,,"{""bangla"": ""\u09b9\u09be\u09b0\u09c1\u0999""}"
^,,plain land,english,,,plain land,,,noun,{}
^,,vally,english,,,vally,,,noun,{}
^,,deposited soil,english,,,deposited soil,,,noun,{}
^,,deposited soil,english,,,deposited soil,,,noun,{}
-,H,harumwra,kokborok,,,harumwra,,,,"{""bangla"": ""\u09b9\u09be\u09b0\u09c1\u09ae\u09be\u09b0\u09be\u0993\u09ae\u09ae\u09b0\u09be\u09b9\u09ae\u09be\u09a8\u09df""}"
-,H,harumwra,kokborok,,,harumwra,,,,"{""bangla"": ""\u0993\u09ae\u09ae\u09b0\u09be\u09b9\u09ae\u09be\u09a8\u09df""}"
^,,always,english,,,always,,,adverb,{}
^,,all time,english,,,all time,,,adverb,{}
-,H,harep,kokborok,,,harep,,ha-re-p,,"{""bangla"": ""\u09b9\u09be\u09b0\u09c7\u09aa\u09b9\u09be\u09b0\u09c7\u09ac""}"
^,,"ha-re-p,ha-re-b",english,,,"ha-re-p,ha-re-b",,,noun,{}
^,,tableland,english,,,tableland,,,noun,{}
^,,wide plainland,english,,,wide plainland,,,noun,{}
-,H,harepku,kokborok,,,harepku,,,,"{""derived_from"": ""harep""}"
^,,wide plainland,english,,,wide plainland,,,noun,{}
-,H,hal,kokborok,,,hal,,ha-l,,"{""bangla"": ""\u09b9\u09be\u09b2"", ""xrefs"": [{""type"": ""alt_script"", ""target"": """"}]}"
^,,condition,english,,,condition,,,noun,{}
^,,situation,english,,,situation,,,noun,{}
^,,state,english,,,state,,,noun,{}
^,,position,english,,,position,,,noun,{}
^,,mood,english,,,mood,,,noun,{}
-,H,halok,kokborok,,,halok,,ha-lo0k,,"{""bangla"": ""\u09b9\u09be\u09b2\u0995""}"
^,,lineage relation,english,,,lineage relation,,,noun,{}
^,,relation,english,,,relation,,,noun,{}
^,,relationship,english,,,relationship,,,noun,{}
-,H,halok gothok,kokborok,,,halok gothok,,ha-lo0k,,"{""bangla"": ""\u09b9\u09be\u09b2\u0995\u0997\u09a5\u0995\u09b9\u09be\u09b2\u0995\u099a\u09be""}"
^,,"ha-lo0k go-tho0k,ha-lo0k cha0",english,,,"ha-lo0k go-tho0k,ha-lo0k cha0",,,verb,{}
^,,be suitable and no restriction in terms of lineage relation  to give marriage between a male and a female,english,,,be suitable and no restriction in terms of lineage relation  to give marriage between a male and a female,,,verb,{}
-,H,halhal,kokborok,,,halhal,,,,"{""bangla"": ""\u09b9\u09be\u09b2\u09b9\u09be\u09b2""}"
^,,ha0l ha0l,english,,,ha0l ha0l,,,indeclinable,{}
^,,ready to attack,english,,,ready to attack,,,indeclinable,{}
^,,attacking mood,english,,,attacking mood,,,indeclinable,{}
^,,attacking mood of a dog,english,,,attacking mood of a dog,,,indeclinable,{}
^,,very active or energizsd to take action,english,,,very active or energizsd to take action,,,indeclinable,{}
^,,attacking language with loud voice,english,,,attacking language with loud voice,,,indeclinable,{}
-,H,halang,kokborok,,,halang,,,,"{""bangla"": ""\u09b9\u09be\u09b2\u09be\u0999"", ""xrefs"": [{""type"": ""redirect"", ""target"": """"}]}"
^,,to dry in the sunlight(not corn or clothes),english,,,to dry in the sunlight(not corn or clothes),,,verb,{}
^,,see,english,,,see,,,verb,{}
-,H,halap,kokborok,,,halap,,ha0la-p,,"{""homonym"": 1, ""bangla"": ""\u09b9\u09be\u09b2\u09be\u09aa\u09b9\u09be\u09b2\u09be\u09ac""}"
^,,"ha0la-p,ha0la-b",english,,,"ha0la-p,ha0la-b",,,,{}
-,K,khosh itadi diye aur itadir chal jhanyoya,kokborok,,,khosh itadi diye aur itadir chal jhanyoya,,,,"{""bangla"": ""\u0996\u09b6 \u0987\u09a4\u09cd\u09be\u09a6\u09bf \u09a6\u09bf\u09df\u09c7 \u09cc\u09b0 \u0987\u09a4\u09cd\u09be\u09a6\u09bf\u09b0 \u099a\u09be\u09b2 \u099d\u09be\u099e\u09df\u09be""}"
^,,thatch or cover a roof,english,,,thatch or cover a roof,,,verb,{}
-,H,halap,kokborok,,,halap,,ha-la-p,,"{""homonym"": 2, ""bangla"": ""\u09b9\u09be\u09b2\u09be\u09aa\u09b9\u09be\u09b2\u09be\u09ac""}"
^,,"ha-la-p,ha-la-b",english,,,"ha-la-p,ha-la-b",,,noun,{}
^,,a side of a tilla land,english,,,a side of a tilla land,,,noun,{}
^,,ukhung labsa,english,,,ukhung labsa,,,noun,{}
^,,a side of a roof of a house,english,,,a side of a roof of a house,,,noun,{}
^,,bera labsa,english,,,bera labsa,,,noun,{}
^,,one side of the fencing,english,,,one side of the fencing,,,noun,{}
-,H,Halam,kokborok,,,Halam,,ha-la0m,,"{""bangla"": ""\u09b9\u09be\u09b2\u09be\u09ae""}"
^,,a tribe or community of Tripura,english,,,a tribe or community of Tripura,,,noun,{}
^,,this tribe was a part of the force of the kings of Tripura,english,,,this tribe was a part of the force of the kings of Tripura,,,noun,{}
-,H,halele,kokborok,,,halele,,ha-le0le0,,"{""bangla"": ""\u09b9\u09be\u09b2\u09c7\u09b2\u09c7""}"
^,,low tableland,english,,,low tableland,,,noun,{}
^,,gradually sloping land,english,,,gradually sloping land,,,noun,{}
-,H,haste,kokborok,,,haste,,ha-s,,"{""bangla"": ""\u09b9\u09be\u09b8\u09a4\u09c7""}"
^,,ha-s te-,english,,,ha-s te-,,,noun,{}
^,,state or unior territoty,english,,,state or unior territoty,,,noun,{}
-,H,hastefa,kokborok,,,hastefa,,ha-s,,"{""bangla"": ""\u09b9\u09be\u09b8\u09a4\u09c7\u09ab\u09be""}"
^,,ha-s te-fa0,english,,,ha-s te-fa0,,,noun,{}
^,,the Governor,english,,,the Governor,,,noun,{}
-,H,hasteberem,kokborok,,,hasteberem,,ha-s,,"{""bangla"": ""\u09b9\u09be\u09b8\u09a4\u09c7\u09ac\u09c7\u09b0\u09c7\u09ae\u09b9\u09be\u09b8\u09a4\u09c7\u09b0\u09c7\u09ae""}"
^,,"ha-s te-be-re0m, ha-s te-re0m",english,,,"ha-s te-be-re0m, ha-s te-re0m",,,noun,{}
^,,state-level,english,,,state-level,,,noun,{}
-,H,hasmai,kokborok,,,hasmai,,ha-so0ma0i,,"{""bangla"": ""\u09b9\u09be\u09b8\u09ae\u09be\u0987""}"
^,,plain land,english,,,plain land,,,noun,{}
-,H,hasinil,kokborok,,,hasinil,,ha-si0ni-l,,"{""bangla"": ""\u09b9\u09be\u09b8\u09bf\u09a8\u09bf\u09b2""}"
^,,sticky soil,english,,,sticky soil,,,,{}
-,H,hasimuk,kokborok,,,hasimuk,,ha-si0mu-k,,"{""bangla"": ""\u09b9\u09be\u09b8\u09bf\u09ae\u09c1\u0995""}"
^,,alluvial deposit,english,,,alluvial deposit,,,noun,{}
-,H,hasunduru,kokborok,,,hasunduru,,ha-su0n,,"{""bangla"": ""\u09b9\u09be\u09b8\u09c1\u09c1\u09a8\u09a6\u09c1\u09b0\u09c1""}"
^,,ha-su0n du-ru-,english,,,ha-su0n du-ru-,,,noun,{}
^,,the roadside area where the wild beasts are usually appear at night,english,,,the roadside area where the wild beasts are usually appear at night,,,noun,{}
-,H,haswmai,kokborok,,,haswmai,,ha-sw0ma0i,,"{""bangla"": ""\u09b9\u09be\u09b8\u09cd\u09ac\u09ae\u09be\u0987""}"
^,,the soil that promissed by touching for fulfilment something,english,,,the soil that promissed by touching for fulfilment something,,,adjective,{}
-,H,hahatata,kokborok,,,hahatata,,,,"{""bangla"": ""\u09b9\u09be\u09b9\u09be \u09a4\u09be\u09a4\u09be""}"
^,,feeling a longing for eating,english,,,feeling a longing for eating,,,noun,{}
^,,longing for eating seeing something,english,,,longing for eating seeing something,,,noun,{}
-,H,hay,kokborok,,,hay,,,,"{""homonym"": 1, ""bangla"": ""\u09b9\u09be\u09df""}"
^,,prevention,english,,,prevention,,,noun,{}
^,,prohibition,english,,,prohibition,,,noun,{}
^,,hay hinya bay chwray bokhorogo kasakha,english,,,hay hinya bay chwray bokhorogo kasakha,,,noun,{}
^,,the boy goes beyond the limit,english,,,the boy goes beyond the limit,,,noun,{}
-,H,hay,kokborok,,,hay,,,,"{""homonym"": 2, ""bangla"": ""\u09b9\u09be\u09df""}"
^,,smell,english,,,smell,,,noun,{}
^,,smelling,english,,,smelling,,,noun,{}
^,,sak hay,english,,,sak hay,,,noun,{}
^,,body smell,english,,,body smell,,,noun,{}
^,,power of smelling,english,,,power of smelling,,,noun,{}
-,H,haychuk,kokborok,,,haychuk,secondary,,,"{""importance"": ""secondary"", ""bangla"": ""\u09b9\u09be\u09df\u099a\u09c1\u0995\u09b9\u09be\u09df\u099a\u09c1\u0997""}"
^,,"ha0y chu0k,ha0y chu0g",english,,,"ha0y chu0k,ha0y chu0g",,,verb|noun,{}
^,,sneeze,english,,,sneeze,,,verb|noun,{}
^,,sneezing,english,,,sneezing,,,verb|noun,{}
^,,sneezing,english,,,sneezing,,,verb|noun,{}
^,,sneeze,english,,,sneeze,,,verb|noun,{}
^,,ature of sneezing,english,,,ature of sneezing,,,verb|noun,{}
-,H,haychukma,kokborok,,,haychukma,,,,"{""derived_from"": ""haychuk""}"
^,,sneezing,english,,,sneezing,,,noun,{}
^,,sneeze,english,,,sneeze,,,noun,{}
-,H,haylalang,kokborok,,,haylalang,,,,"{""bangla"": ""\u09b9\u09be\u09df\u09b2\u09be\u09b2\u09be\u0999""}"
^,,ha0y la0la0ng,english,,,ha0y la0la0ng,,,adjective|adverb,{}
^,,careless,english,,,careless,,,adjective|adverb,{}
^,,importantless,english,,,importantless,,,adjective|adverb,{}
^,,less important,english,,,less important,,,adjective|adverb,{}
^,,lightly,english,,,lightly,,,adjective|adverb,{}
-,H,hayhay,kokborok,,,hayhay,,,,"{""bangla"": ""\u09b9\u09be\u09df\u09b9\u09be\u09df""}"
^,,ha0y ha0y,english,,,ha0y ha0y,,,indeclinable,{}
^,,alas! repentment,english,,,alas! repentment,,,indeclinable,{}
-,H,hayung,kokborok,,,hayung,,ha-yu0ng,,"{""bangla"": ""\u09b9\u09be\u09df\u09c1\u0999""}"
^,,inter national,english,,,inter national,,,noun,{}
^,,world,english,,,world,,,noun,{}
^,,yong/yung,english,,,yong/yung,,,noun,{}
^,,"bigest, greatest",english,,,"bigest, greatest",,,noun,{}
^,,"big land,greatland",english,,,"big land,greatland",,,noun,{}
-,H,hangkor,kokborok,,,hangkor,,ha-ng,,"{""bangla"": ""\u09b9\u09be\u0982\u0995\u09b0""}"
^,,ha-ng ko0r,english,,,ha-ng ko0r,,,noun,{}
^,,a vast area,english,,,a vast area,,,noun,{}
^,,a district area,english,,,a district area,,,noun,{}
^,,an identified area of a river vally,english,,,an identified area of a river vally,,,noun,{}
^,,an area of the sub-clan of the Borok people,english,,,an area of the sub-clan of the Borok people,,,noun,{}
-,H,hawang,kokborok,,,hawang,,ha-wa0ng,,"{""bangla"": ""\u09b9\u09be\u0989\u09be\u0999""}"
^,,condition,english,,,condition,,,noun,{}
^,,facility,english,,,facility,,,noun,{}
^,,scopec,english,,,scopec,,,noun,{}
-,H,hik,kokborok,,,hik,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995""}"
^,,wife,english,,,wife,,,noun,{}
^,,consort,english,,,consort,,,noun,{}
-,H,hik kotoy,kokborok,,,hik kotoy,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u0995\u09a4\u09df""}"
^,,hi-k ko0to0y,english,,,hi-k ko0to0y,,,noun,{}
^,,co-wife,english,,,co-wife,,,noun,{}
-,H,hik kunwy,kokborok,,,hik kunwy,,,,"{""bangla"": ""\u09b9\u09bf\u0995\u0995\u09c1\u09a8\u09cd\u09ac\u09df""}"
^,,two wives (husband),english,,,two wives (husband),,,adjective,{}
-,H,hik kurui,kokborok,,,hik kurui,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u0995\u09c1\u09b0\u09c1\u0987""}"
^,,hi-k ku0ru-i,english,,,hi-k ku0ru-i,,,,{}
^,,widower,english,,,widower,,,,{}
-,H,hik na,kokborok,,,hik na,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u09a8\u09be"", ""xrefs"": [{""type"": ""redirect"", ""target"": """"}]}"
^,,hi-k na-,english,,,hi-k na-,,,verb,{}
^,,(for male) wed,english,,,(for male) wed,,,verb,{}
^,,marry,english,,,marry,,,verb,{}
^,,see,english,,,see,,,verb,{}
-,H,hikni kechen,kokborok,,,hikni kechen,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u09a8\u09bf \u0995\u09c7\u099a\u09c7\u09a8""}"
^,,hi-k ni0ke0che-n,english,,,hi-k ni0ke0che-n,,,adjective,{}
^,,henpecked,english,,,henpecked,,,adjective,{}
-,H,hiksa,kokborok,,,hiksa,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u09b8\u09be"", ""xrefs"": [{""type"": ""redirect"", ""target"": """"}]}"
^,,hi-k sa-,english,,,hi-k sa-,,,noun,{}
^,,family,english,,,family,,,noun,{}
^,,wife and offsprings,english,,,wife and offsprings,,,noun,{}
^,,"wife,sons and daughters",english,,,"wife,sons and daughters",,,noun,{}
^,,kwthang tong furuse hik sa,english,,,kwthang tong furuse hik sa,,,noun,{}
-,H,hiksay,kokborok,,,hiksay,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u09b8\u09be\u09df""}"
^,,hi-k sa0y,english,,,hi-k sa0y,,,noun,{}
^,,husband and  wife,english,,,husband and  wife,,,noun,{}
^,,couple,english,,,couple,,,noun,{}
^,,married couple,english,,,married couple,,,noun,{}
^,,hiksay kaklayma,english,,,hiksay kaklayma,,,noun,{}
^,,hi-k sa0y ka-k la0y ma-,english,,,hi-k sa0y ka-k la0y ma-,,,noun,{}
^,,divorce,english,,,divorce,,,noun,{}
-,H,hikham,kokborok,,,hikham,,hi-k,,"{""bangla"": ""\u09b9\u09bf\u0995\u09b9\u09be\u09ae""}"
^,,hi-k ha0m,english,,,hi-k ha0m,,,verb,{}
^,,be a good wife,english,,,be a good wife,,,verb,{}
-,H,hikiling hakalang,kokborok,,,hikiling hakalang,,hi0ki0li-ng,,"{""bangla"": ""\u09b9\u09bf\u0995\u09bf\u09b2\u09bf\u0999 \u09b9\u09be\u0995\u09be\u09b2\u09be\u0999\u09b9\u09bf\u0995\u09bf\u09b2\u09bf \u09ac\u09bf\u0995\u09bf\u09b2\u09bf\u0986\u09b2\u09be\u0999 \u09ae\u09be\u09b2\u09be\u0999""}"
^,,"hi0ki0li-ng ha0ka0la0ng, hi0ki-li-bi-ki0li,a0la0ng ma-la0ng",english,,,"hi0ki0li-ng ha0ka0la0ng, hi0ki-li-bi-ki0li,a0la0ng ma-la0ng",,,adjective,{}
^,,not normal in sense,english,,,not normal in sense,,,adjective,{}
^,,raving.delirious,english,,,raving.delirious,,,adjective,{}
-,H,hichaknwy,kokborok,,,hichaknwy,,hi-cha0k,,"{""bangla"": ""\u09b9\u09bf\u099a\u09be\u0995\u09a8\u09be\u09df\u09b9\u09bf\u09b8\u09be\u0995 \u09a8\u09be\u09df""}"
^,,"hi-cha0k nu0y,hi-sa0k nu0y",english,,,"hi-cha0k nu0y,hi-sa0k nu0y",,,noun|adjective,{}
^,,couple,english,,,couple,,,noun|adjective,{}
^,,married couple,english,,,married couple,,,noun|adjective,{}
-,H,hichap,kokborok,,,hichap,,hi-cha0p,,"{""bangla"": ""\u09b9\u09bf\u099a\u09be\u09aa"", ""xrefs"": [{""type"": ""alt_script"", ""target"": """"}]}"
^,,calculation,english,,,calculation,,,noun|adjective,{}
^,,hichap kurui,english,,,hichap kurui,,,noun|adjective,{}
^,,hi-cha0p ku0ru-i,english,,,hi-cha0p ku0ru-i,,,noun|adjective,{}
^,,extravagant,english,,,extravagant,,,noun|adjective,{}
-,H,hidiring gidiring,kokborok,,,hidiring gidiring,,hi0di-ri-ng,,"{""bangla"": ""\u09b9\u09bf\u09a6\u09bf\u09b0\u09bf\u0982 \u0997\u09bf\u09a6\u09bf\u09b0\u09bf\u0999\u09b2\u09bf\u0997\u09bf\u09b2\u09be\u0997\u09be\u09df"", ""xrefs"": [{""type"": ""antonym"", ""target"": ""chabjak""}]}"
^,,"hi0di-ri-ng gi-di0ri0ng,li0gi-la0ga0y",english,,,"hi0di-ri-ng gi-di0ri0ng,li0gi-la0ga0y",,,adjective,{}
^,,un-arranged,english,,,un-arranged,,,adjective,{}
^,,disordered,english,,,disordered,,,adjective,{}
^,,opp.chabjak,english,,,opp.chabjak,,,adjective,{}
-,H,hin,kokborok,,,hin,secondary,ka-i,,"{""importance"": ""secondary"", ""bangla"": ""\u09b9\u09bf\u09a8\u09b9\u09be\u09a8""}"
^,,"hi0n,hu0n",english,,,"hi0n,hu0n",,,verb|indeclinable,{}
^,,call,english,,,call,,,verb|indeclinable,{}
^,,address,english,,,address,,,verb|indeclinable,{}
^,,scold,english,,,scold,,,verb|indeclinable,{}
^,,to reprove,english,,,to reprove,,,verb|indeclinable,{}
^,,to shout abuses,english,,,to shout abuses,,,verb|indeclinable,{}
^,,comment,english,,,comment,,,verb|indeclinable,{}
^,,ung tamo hin?,english,,,ung tamo hin?,,,verb|indeclinable,{}
^,,what is your opinion?,english,,,what is your opinion?,,,verb|indeclinable,{}
^,,say,english,,,say,,,verb|indeclinable,{}
^,,tell,english,,,tell,,,verb|indeclinable,{}
^,,"ka-i, ~kha-i,hi0ng ka-i",english,,,"ka-i, ~kha-i,hi0ng ka-i",,,verb|indeclinable,{}
^,,then,english,,,then,,,verb|indeclinable,{}
^,,now,english,,,now,,,verb|indeclinable,{}
^,,if it is,english,,,if it is,,,verb|indeclinable,{}
^,,be censured,english,,,be censured,,,verb|indeclinable,{}
^,,to complete scolding,english,,,to complete scolding,,,verb|indeclinable,{}
-,H,hinkha,kokborok,,,hinkha,,,,"{""derived_from"": ""hin""}"
^,,then,english,,,then,,,indeclinable,{}
^,,now,english,,,now,,,indeclinable,{}
^,,if it is,english,,,if it is,,,indeclinable,{}
-,H,hinja,kokborok,,,hinja,,,,"{""derived_from"": ""hin""}"
^,,be censured,english,,,be censured,,,verb,{}
-,H,hinba,kokborok,,,hinba,,,,"{""derived_from"": ""hin""}"
^,,to complete scolding,english,,,to complete scolding,,,verb,{}
-,H,him,kokborok,,,him,secondary,hi-m,,"{""importance"": ""secondary"", ""bangla"": ""\u09b9\u09bf\u09ae""}"
^,,walk,english,,,walk,,,verb|adjective|noun,{}
^,,move,english,,,move,,,verb|adjective|noun,{}
^,,start,english,,,start,,,verb|adjective|noun,{}
^,,kiyagoy him,english,,,kiyagoy him,,,verb|adjective|noun,{}
^,,walk slowly,english,,,walk slowly,,,verb|adjective|noun,{}
^,,hi-m ja-k,english,,,hi-m ja-k,,,verb|adjective|noun,{}
^,,visited (place),english,,,visited (place),,,verb|adjective|noun,{}
^,,hi-m tha-ng,english,,,hi-m tha-ng,,,verb|adjective|noun,{}
^,,walking,english,,,walking,,,verb|adjective|noun,{}
^,,movement,english,,,movement,,,verb|adjective|noun,{}
^,,go on foot,english,,,go on foot,,,verb|adjective|noun,{}
^,,hi-m bo-do-l,english,,,hi-m bo-do-l,,,verb|adjective|noun,{}
^,,movement of people on foot,english,,,movement of people on foot,,,verb|adjective|noun,{}
-,H,himma,kokborok,,,himma,,hi-m,,"{""bangla"": ""\u09b9\u09bf\u09ae\u09ae\u09be""}"
^,,hi-m ma-,english,,,hi-m ma-,,,noun,{}
^,,walking,english,,,walking,,,noun,{}
^,,movement,english,,,movement,,,noun,{}
-,H,himmari,kokborok,,,himmari,,hi-m,,"{""bangla"": ""\u09b9\u09bf\u09ae\u09ae\u09be\u09b0\u09bf"", ""xrefs"": [{""type"": ""redirect"", ""target"": """"}]}"
^,,hi-m ma0ri0,english,,,hi-m ma0ri0,,,noun|verb,{}
^,,footprint,english,,,footprint,,,noun|verb,{}
^,,see,english,,,see,,,noun|verb,{}
^,,hi-m mu0ng,english,,,hi-m mu0ng,,,noun|verb,{}
^,,walking and its type,english,,,walking and its type,,,noun|verb,{}
^,,himmung thangmung,english,,,himmung thangmung,,,noun|verb,{}
^,,hi-m mu0ng tha-ng mu0ng,english,,,hi-m mu0ng tha-ng mu0ng,,,noun|verb,{}
^,,movement,english,,,movement,,,noun|verb,{}
^,,hi-m ri0,english,,,hi-m ri0,,,noun|verb,{}
^,,to make to walk,english,,,to make to walk,,,noun|verb,{}
^,,hi-m la0y,english,,,hi-m la0y,,,noun|verb,{}
^,,walk together,english,,,walk together,,,noun|verb,{}
-,H,himswkang,kokborok,,,himswkang,,hi-m,,"{""bangla"": ""\u09b9\u09bf\u09ae\u09b8\u09cd\u09ac\u0995\u09be\u0999""}"
^,,hi-m sw0ka0ng,english,,,hi-m sw0ka0ng,,,noun|adjective,{}
^,,advancement,english,,,advancement,,,noun|adjective,{}
^,,progressive  motion,english,,,progressive  motion,,,noun|adjective,{}
^,,going before,english,,,going before,,,noun|adjective,{}
^,,preceding,english,,,preceding,,,noun|adjective,{}
-,H,hira,kokborok,,,hira,,hi-ra0,,"{""bangla"": ""\u09b9\u09bf\u09b0\u09be"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,dimond,english,,,dimond,,,noun,{}
-,H,hilik,kokborok,,,hilik,secondary,hi0li-k,,"{""importance"": ""secondary"", ""bangla"": ""\u09b9\u09bf\u09b2\u09bf\u0995""}"
^,,heavy,english,,,heavy,,,adjective|verb,{}
^,,weighty,english,,,weighty,,,adjective|verb,{}
^,,be heavy,english,,,be heavy,,,adjective|verb,{}
^,,hili kuk,english,,,hili kuk,,,adjective|verb,{}
^,,hi0li-k ku-k,english,,,hi0li-k ku-k,,,adjective|verb,{}
^,,be most  weighty,english,,,be most  weighty,,,adjective|verb,{}
-,H,hilik kukuk,kokborok,,,hilik kukuk,,hi0li-k,,"{""bangla"": ""\u09b9\u09bf\u09b2\u09bf\u0995\u0995\u09c1\u0995\u09c1\u0995""}"
^,,hi0li-k ku-ku-k,english,,,hi0li-k ku-ku-k,,,adjective,{}
^,,comparatively weighty,english,,,comparatively weighty,,,adjective,{}
-,H,hilik chacha,kokborok,,,hilik chacha,,hi0li-k,,"{""bangla"": ""\u09b9\u09bf\u09b2\u09bf\u0995 \u099a\u09be\u099a\u09be""}"
^,,hi0li-k cha0cha0,english,,,hi0li-k cha0cha0,,,adverb,{}
^,,like a heavy one,english,,,like a heavy one,,,adverb,{}
-,H,hilikma,kokborok,,,hilikma,,hi0li-k,,"{""bangla"": ""\u09b9\u09bf\u09b2\u09bf\u0995\u09ae\u09be""}"
^,,hi0li-k ma-,english,,,hi0li-k ma-,,,noun|verb,{}
^,,weight,english,,,weight,,,noun|verb,{}
^,,hilikma hiliksa,english,,,hilikma hiliksa,,,noun|verb,{}
^,,hi0li-k ma-hi0li-k sa-,english,,,hi0li-k ma-hi0li-k sa-,,,noun|verb,{}
^,,most heavy in weight,english,,,most heavy in weight,,,noun|verb,{}
-,H,hilik ri,kokborok,,,hilik ri,,hi0li-k,,"{""bangla"": ""\u09b9\u09bf\u09b2\u09bf\u0995 \u09b0\u09bf""}"
^,,hi0li-k ri0,english,,,hi0li-k ri0,,,verb,{}
^,,to make weighty,english,,,to make weighty,,,verb,{}
-,H,hu,kokborok,,,hu,secondary,,,"{""importance"": ""secondary"", ""bangla"": ""\u09b9\u09c1""}"
^,,to wipe,english,,,to wipe,,,verb|noun,{}
^,,to rub,english,,,to rub,,,verb|noun,{}
^,,clean,english,,,clean,,,verb|noun,{}
^,,to abrade,english,,,to abrade,,,verb|noun,{}
^,,sak hu,english,,,sak hu,,,verb|noun,{}
^,,to wash or clean body,english,,,to wash or clean body,,,verb|noun,{}
^,,hu0 mu0ng,english,,,hu0 mu0ng,,,verb|noun,{}
^,,nature  of wiping,english,,,nature  of wiping,,,verb|noun,{}
^,,type of draging,english,,,type of draging,,,verb|noun,{}
-,H,huwaycheng,kokborok,,,huwaycheng,,hu-wa0y,,"{""bangla"": ""\u09b9\u09c1\u0989\u09be\u09df\u099a\u09c7\u0982\u09b9\u09c1\u0995\u0989\u09be\u099a\u09c7\u0982""}"
^,,"hu-wa0y che-ng, hu-k wa-che-ng",english,,,"hu-wa0y che-ng, hu-k wa-che-ng",,,noun,{}
^,,the  jungle already cut to burn for jhum cultivation,english,,,the  jungle already cut to burn for jhum cultivation,,,noun,{}
-,H,huk,kokborok,,,huk,secondary,hu-k,,"{""importance"": ""secondary"", ""homonym"": 1, ""bangla"": ""\u09b9\u09c1\u0995""}"
^,,jhum(cultivation),english,,,jhum(cultivation),,,noun,{}
-,H,huk,kokborok,,,huk,secondary,hu-k,,"{""importance"": ""secondary"", ""homonym"": 2, ""bangla"": ""\u09b9\u09c1\u0995""}"
^,,clean from one side clearly,english,,,clean from one side clearly,,,verb,{}
-,H,huk ailem,kokborok,,,huk ailem,,hu-k,,"{""bangla"": ""\u09b9\u09c1\u0995\u0986\u0987\u09b2\u09c7\u09ae""}"
^,,hu-k a0i le0m,english,,,hu-k a0i le0m,,,noun,{}
^,,the nearer jhum of one another,english,,,the nearer jhum of one another,,,noun,{}
-,H,hukcha,kokborok,,,hukcha,,hu-k,,"{""homonym"": 1, ""bangla"": ""\u09b9\u09c1\u0995\u099a\u09be""}"
^,,hu-k cha0,english,,,hu-k cha0,,,verb,{}
^,,to keep in a pot or busket something corn etc.from the floor,english,,,to keep in a pot or busket something corn etc.from the floor,,,verb,{}
-,H,hukcha,kokborok,,,hukcha,,hu-kcha-,,"{""homonym"": 2, ""bangla"": ""\u09b9\u09c1\u0995\u099a\u09be""}"
^,,to cultivate jhum,english,,,to cultivate jhum,,,verb,{}
-,H,huk chanay,kokborok,,,huk chanay,,hu-kcha-na-y,,"{""bangla"": ""\u09b9\u09c1\u0995\u099a\u09be\u09a8\u09be\u09df""}"
^,,jhum cultivator,english,,,jhum cultivator,,,noun,{}
^,,jhum cultivation,english,,,jhum cultivation,,,noun,{}
^,,nature of jhum cultivation,english,,,nature of jhum cultivation,,,noun,{}
-,H,huktang,kokborok,,,huktang,,hu-k,,"{""bangla"": ""\u09b9\u09c1\u0995\u09a4\u09be\u0999""}"
^,,hu-k ta0ng,english,,,hu-k ta0ng,,,verb|noun,{}
^,,to weed the jhum,english,,,to weed the jhum,,,verb|noun,{}
^,,huk tangma,english,,,huk tangma,,,verb|noun,{}
^,,hu-k ta0ng ma-,english,,,hu-k ta0ng ma-,,,verb|noun,{}
^,,weeding of  jhum field,english,,,weeding of  jhum field,,,verb|noun,{}
^,,huk tangmung,english,,,huk tangmung,,,verb|noun,{}
^,,hu-k ta0ng mu0ng,english,,,hu-k ta0ng mu0ng,,,verb|noun,{}
^,,nature of jhum weeding,english,,,nature of jhum weeding,,,verb|noun,{}
-,H,huk dali far,kokborok,,,huk dali far,,hu-k,,"{""bangla"": ""\u09b9\u09c1\u0995\u09a6\u09be\u09b2\u09bf \u09ab\u09be\u09b0""}"
^,,hu-k da0li0fa-r,english,,,hu-k da0li0fa-r,,,verb,{}
^,,to clean bushes around the jhum area before the burning of the jhum so that the fire can not spread beyond the cut and dried up jungles( for jhum cultivation),english,,,to clean bushes around the jhum area before the burning of the jhum so that the fire can not spread beyond the cut and dried up jungles( for jhum cultivation),,,verb,{}
-,H,huk nay,kokborok,,,huk nay,,hu-k,,"{""bangla"": ""\u09b9\u09c1\u0995\u09a8\u09be\u09df""}"
^,,hu-k na0y,english,,,hu-k na0y,,,verb|noun,{}
^,,to select the jungle areas for next year's jhum cultivation,english,,,to select the jungle areas for next year's jhum cultivation,,,verb|noun,{}
^,,huk nayma,english,,,huk nayma,,,verb|noun,{}
^,,hu-k na0y ma-,english,,,hu-k na0y ma-,,,verb|noun,{}
